ID,ProviderId,nameZh,ddesc,departureZh,destinationZh,gxcode,RouteType,MasterRouteName,MasterRouteNo,MasterRouteDesc,routeMapImageUrl,stopAddrUrl,op_type
5027,1,5027,中壢  -  後湖,中壢車站,後湖,5027,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5027/map/1860/image,http://ebus.tycg.gov.tw/cms/api/route/5027/stop-address.pdf,
50271,1,5027A,中壢  -  後湖[繞駛永安漁港],中壢車站,後湖,50271,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50271/map/1861/image,http://ebus.tycg.gov.tw/cms/api/route/50271/stop-address.pdf,
5028,1,5028,新屋  -  下北湖,新屋站,下北湖,5028,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5028/map/81/image,http://ebus.tycg.gov.tw/cms/api/route/5028/stop-address.pdf,
5030,1,5030,中壢  -  下北湖,中壢車站,下北湖,5030,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5030/map/1862/image,http://ebus.tycg.gov.tw/cms/api/route/5030/stop-address.pdf,
5031,1,5031,中壢  -  蚵間里福興宮(經新屋),中壢車站,蚵間里福興宮,5031,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5031/map/2002/image,http://ebus.tycg.gov.tw/cms/api/route/5031/stop-address.pdf,
5032,1,5032,中壢  -  觀音(經石磊),中壢車站,觀音站,5032,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5032/map/1864/image,http://ebus.tycg.gov.tw/cms/api/route/5032/stop-address.pdf,
5033,1,5033,中壢  -  觀音(經保生),中壢車站,觀音站,5033,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5033/map/1865/image,http://ebus.tycg.gov.tw/cms/api/route/5033/stop-address.pdf,
5035,1,5035,中壢  -  新屋(經過嶺),中壢車站,新屋站,5035,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5035/map/1866/image,http://ebus.tycg.gov.tw/cms/api/route/5035/stop-address.pdf,7
5038,1,5038,中壢  -  東福園(經山東),中壢總站,東福園,5038,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5038/map/2004/image,http://ebus.tycg.gov.tw/cms/api/route/5038/stop-address.pdf,
5039,1,5039,中壢  -  中壢(經觀音、永安),中壢總站(右線),中壢總站(左線),5039,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5039/map/1867/image,http://ebus.tycg.gov.tw/cms/api/route/5039/stop-address.pdf,
5040,1,5040,桃園  -  觀音(經中厝),桃花園飯店,觀音站,5040,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5040/map/2038/image,http://ebus.tycg.gov.tw/cms/api/route/5040/stop-address.pdf,
50401,1,5040A,桃園  -  觀音(經中厝、大園國中),桃花園飯店,觀音站,50401,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50401/map/2040/image,http://ebus.tycg.gov.tw/cms/api/route/50401/stop-address.pdf,
50402,1,5040B,桃園  -  觀音(經中厝、開南大學),桃花園飯店,觀音站,50402,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50402/map/2039/image,http://ebus.tycg.gov.tw/cms/api/route/50402/stop-address.pdf,
5041,1,5041,中壢  -  觀音(經白玉),中壢總站,觀音站,5041,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5041/map/2081/image,http://ebus.tycg.gov.tw/cms/api/route/5041/stop-address.pdf,
5042,1,5042,中壢  -  觀音(經新坡),中壢總站,觀音站,5042,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5042/map/1881/image,http://ebus.tycg.gov.tw/cms/api/route/5042/stop-address.pdf,7
5043,1,5043,中壢  -  臺玻[繞駛觀音工業區],中壢總站,臺玻,5043,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5043/map/2082/image,http://ebus.tycg.gov.tw/cms/api/route/5043/stop-address.pdf,
50431,1,5043A,中壢  -  觀音[繞駛觀音],中壢總站,觀音站,50431,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50431/map/2034/image,http://ebus.tycg.gov.tw/cms/api/route/50431/stop-address.pdf,
5044,1,5044,桃園  -  龍潭(經十一份),桃客總站,龍潭站,5044,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5044/map/2136/image,http://ebus.tycg.gov.tw/cms/api/route/5044/stop-address.pdf,
5048,1,5048,龍潭  -  石門水庫(經十一份),龍潭新站,溪洲公園,5048,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5048/map/1996/image,http://ebus.tycg.gov.tw/cms/api/route/5048/stop-address.pdf,
5049,1,5049,龍潭  -  澹園(經三角林),龍潭站,澹園,5049,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5049/map/1151/image,http://ebus.tycg.gov.tw/cms/api/route/5049/stop-address.pdf,
5050,1,5050,中壢  -  石門水庫(經員樹林),中壢後火車站,溪洲公園,5050,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5050/map/2137/image,http://ebus.tycg.gov.tw/cms/api/route/5050/stop-address.pdf,
50501,1,5050A,石門水庫  -  龍潭(經中正路),溪洲公園,龍潭,5050,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50501/map/1998/image,http://ebus.tycg.gov.tw/cms/api/route/50501/stop-address.pdf,
5051,1,5051,龍潭  -  石門山登山口,龍潭站,天堂鳥社區,5051,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5051/map/1999/image,http://ebus.tycg.gov.tw/cms/api/route/5051/stop-address.pdf,
5053,1,5053,桃園  -  龍潭(經九龍里),桃客總站,龍潭站,5053,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5053/map/1963/image,http://ebus.tycg.gov.tw/cms/api/route/5053/stop-address.pdf,6
50531,1,5053A,桃園  -  龍潭(經九龍里)[繞駛國軍桃園總醫院],桃客總站,龍潭站,50531,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50531/map/1555/image,http://ebus.tycg.gov.tw/cms/api/route/50531/stop-address.pdf,6
5055,1,5055,中壢  -  石門水庫(經山子頂),中壢後火車站,溪洲公園,5055,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5055/map/2000/image,http://ebus.tycg.gov.tw/cms/api/route/5055/stop-address.pdf,
5056,1,5056,桃園  -  石門水庫,桃客總站,溪洲公園,5056,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5056/map/2138/image,http://ebus.tycg.gov.tw/cms/api/route/5056/stop-address.pdf,
5057,1,5057,桃園  -  長庚醫院,桃園,長庚醫院,5057,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5057/map/1647/image,http://ebus.tycg.gov.tw/cms/api/route/5057/stop-address.pdf,
50571,1,5057A,桃園  -  長庚醫院(繞體育大學),桃園,長庚醫院,50571,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50571/map/1648/image,http://ebus.tycg.gov.tw/cms/api/route/50571/stop-address.pdf,
50572,1,5057B,桃園  -  長庚醫院(繞長庚養生村),桃園,長庚醫院,50572,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50572/map/1649/image,http://ebus.tycg.gov.tw/cms/api/route/50572/stop-address.pdf,
50573,1,5057C,桃園  -  長庚醫院(繞大埔、長庚養生村),,,50573,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50573/map/1650/image,http://ebus.tycg.gov.tw/cms/api/route/50573/stop-address.pdf,
5059,1,5059,桃園  -  桃園機場(經南崁),今日飯店,第一航廈,5059,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5059/map/1656/image,http://ebus.tycg.gov.tw/cms/api/route/5059/stop-address.pdf,7
5060,1,5060,桃園  -  榮民之家(經更寮腳),桃客總站,榮民之家,5060,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5060/map/1965/image,http://ebus.tycg.gov.tw/cms/api/route/5060/stop-address.pdf,
5061,1,5061,桃園  -  建國十九村(經大竹),桃花園飯店,建國十九村,5061,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5061/map/1611/image,http://ebus.tycg.gov.tw/cms/api/route/5061/stop-address.pdf,
5063,1,5063,桃園  -  醒吾科技大學(經長庚醫院),桃園遠東百貨,醒吾科技大學,5063,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5063/map/1717/image,http://ebus.tycg.gov.tw/cms/api/route/5063/stop-address.pdf,
5065,1,5065,桃園  -  體育大學(經大埔、中正運動公園),桃客總站,體育大學行政教學大樓,5065,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5065/map/1651/image,http://ebus.tycg.gov.tw/cms/api/route/5065/stop-address.pdf,
5068,1,5068,桃園  -  福山宮,桃客總站,福山宮,5068,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5068/map/2015/image,http://ebus.tycg.gov.tw/cms/api/route/5068/stop-address.pdf,
5069,1,5069,桃園  -  醒吾科技大學(經赤塗崎),今日飯店,醒吾科技大學,5069,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5069/map/1618/image,http://ebus.tycg.gov.tw/cms/api/route/5069/stop-address.pdf,
5071,1,5071,桃園  -  醒吾科技大學(經外社),今日飯店,醒吾科技大學,5071,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5071/map/1619/image,http://ebus.tycg.gov.tw/cms/api/route/5071/stop-address.pdf,
50711,1,5071A,桃園 - 頂社(經貓尾崎、赤塗崎),今日飯店,頂社,5071,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50711/map/1620/image,http://ebus.tycg.gov.tw/cms/api/route/50711/stop-address.pdf,
50712,1,5071B,頂社 - 桃園(經赤塗崎、貓尾崎),頂社,復興中正路口,5071,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50712/map/1604/image,http://ebus.tycg.gov.tw/cms/api/route/50712/stop-address.pdf,
5073,1,5073,桃園  -  頂社,今日飯店,頂社,5073,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5073/map/1621/image,http://ebus.tycg.gov.tw/cms/api/route/5073/stop-address.pdf,
50731,1,5073A,頂社 - 桃園(繞山腳國中),頂社,復興北站,5073,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50731/map/1716/image,http://ebus.tycg.gov.tw/cms/api/route/50731/stop-address.pdf,
5077,1,5077,中壢  -  大園(經柴梳崙),中壢總站,捷運大園站,5077,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5077/map/1884/image,http://ebus.tycg.gov.tw/cms/api/route/5077/stop-address.pdf,
5078,1,5078,中壢  -  陳康國小(經萬能科技大學),中壢車站,陳康國小,5078,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5078/map/957/image,http://ebus.tycg.gov.tw/cms/api/route/5078/stop-address.pdf,
5081,1,5081,中壢  -  大園(經下洽溪),中壢車站,大園車站,5081,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5081/map/2105/image,http://ebus.tycg.gov.tw/cms/api/route/5081/stop-address.pdf,
50811,1,5081A,中壢  -  大園(經下洽溪),中壢車站,大園車站,5081,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50811/map/2106/image,http://ebus.tycg.gov.tw/cms/api/route/50811/stop-address.pdf,
5082,1,5082,中壢  -  大園(經雙溪口),中壢總站,大園車站,5082,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5082/map/1885/image,http://ebus.tycg.gov.tw/cms/api/route/5082/stop-address.pdf,
5083,1,5083,捷運大園站  -  潮音,捷運大園站,潮音,5083,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5083/map/129/image,http://ebus.tycg.gov.tw/cms/api/route/5083/stop-address.pdf,
5084,1,5084,捷運大園站  -  苗圃橋,捷運大園站,苗圃橋,5084,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5084/map/1315/image,http://ebus.tycg.gov.tw/cms/api/route/5084/stop-address.pdf,
5085,1,5085,大園  -  沙崙,大園車站,沙崙,5085,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5085/map/1314/image,http://ebus.tycg.gov.tw/cms/api/route/5085/stop-address.pdf,
5086,1,5086,大園  -  桃園(經五塊厝、開南大學),大園車站,桃花園飯店,5086,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5086/map/1913/image,http://ebus.tycg.gov.tw/cms/api/route/5086/stop-address.pdf,7
50861,1,5086A,大園  -  桃園(經開南大學及捷運大園站),大園車站,桃花園飯店,50861,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50861/map/1914/image,http://ebus.tycg.gov.tw/cms/api/route/50861/stop-address.pdf,7
50863,1,5086C,大園  -  桃園(經五塊厝),大園車站,桃花園飯店,5086,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50863/map/1915/image,http://ebus.tycg.gov.tw/cms/api/route/5086/stop-address.pdf,
5087,1,5087,中壢 - 大園(經青埔),中壢車站,大園車站,5087,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5087/map/2107/image,http://ebus.tycg.gov.tw/cms/api/route/5087/stop-address.pdf,7
50871,1,5087A,中壢 - 大園(經青埔、大園國際高中),中壢車站,大園車站,50871,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50871/map/2108/image,http://ebus.tycg.gov.tw/cms/api/route/50871/stop-address.pdf,
5089,1,5089,中壢  -  桃園機場(經大園),中壢車站,第二航廈,5089,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5089/map/2115/image,http://ebus.tycg.gov.tw/cms/api/route/5089/stop-address.pdf,
5090,1,5090,桃園  -  上巴陵  -  林班口(拉拉山),桃客總站,拉拉山口,5090,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5090/map/1979/image,http://ebus.tycg.gov.tw/cms/api/route/5090/stop-address.pdf,
5091,1,5091,中壢  -  上巴陵  -  林班口(拉拉山),中壢後站,林班口,5091,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5091/map/1980/image,http://ebus.tycg.gov.tw/cms/api/route/5091/stop-address.pdf,7
5093,1,5093,大溪  -  羅浮  -  巴陵,大溪總站,巴陵,5093,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5093/map/1981/image,http://ebus.tycg.gov.tw/cms/api/route/5093/stop-address.pdf,7
5094,1,5094,大溪  -  三光(沙崙子)  -  巴陵,大溪總站,巴陵,5094,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5094/map/1982/image,http://ebus.tycg.gov.tw/cms/api/route/5094/stop-address.pdf,
5096,1,5096,桃園  -  大溪(經更寮腳),桃客總站,大溪總站,5096,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5096/map/1967/image,http://ebus.tycg.gov.tw/cms/api/route/5096/stop-address.pdf,7
50961,1,5096A,桃園  -  大溪(經更寮腳)[繞駛前站],桃客總站,大溪總站,50961,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50961/map/1547/image,http://ebus.tycg.gov.tw/cms/api/route/50961/stop-address.pdf,7
5097,1,5097,大溪  -  竹篙厝(經美華),大溪總站,竹篙厝,5097,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5097/map/143/image,http://ebus.tycg.gov.tw/cms/api/route/5097/stop-address.pdf,
5098,1,5098,中壢  -  大溪(經官路缺),中壢後站,大溪總站,5098,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5098/map/693/image,http://ebus.tycg.gov.tw/cms/api/route/5098/stop-address.pdf,7
5099,1,5099,大溪  -  阿姆坪(經懷德橋),大溪總站,百吉國小,5099,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5099/map/145/image,http://ebus.tycg.gov.tw/cms/api/route/5099/stop-address.pdf,
50991,1,5099A,大溪  -  阿姆坪(經懷德橋)[繞駛台7線美華地區],大溪總站,百吉國小,50991,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/50991/map/146/image,http://ebus.tycg.gov.tw/cms/api/route/50991/stop-address.pdf,
5101,1,5101,大溪  -  鶯歌(經中新),大溪總站,鶯歌,5101,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5101/map/1916/image,http://ebus.tycg.gov.tw/cms/api/route/5101/stop-address.pdf,
5104,1,5104,大溪  -  羅浮口(經復興),大溪總站,羅浮口,5104,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5104/map/2120/image,http://ebus.tycg.gov.tw/cms/api/route/5104/stop-address.pdf,
51041,1,5104A,大溪  -  羅浮口(經復興、繞霞雲里及小烏來),大溪總站,羅浮口,51041,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51041/map/2121/image,http://ebus.tycg.gov.tw/cms/api/route/51041/stop-address.pdf,
51042,1,5104B,溪口台 - 大溪(經復興),溪口台,大溪總站,51042,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51042/map/2122/image,http://ebus.tycg.gov.tw/cms/api/route/51042/stop-address.pdf,
5105,1,5105,大溪  -  小烏來(經三民),大溪總站,小烏來,5105,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5105/map/1984/image,http://ebus.tycg.gov.tw/cms/api/route/5105/stop-address.pdf,
5106,1,5106,大溪  -  霞雲里(經復興、阿姆坪),大溪總站,霞雲里,5106,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5106/map/1985/image,http://ebus.tycg.gov.tw/cms/api/route/5106/stop-address.pdf,
51061,1,5106A,霞雲里  -  大溪[經復興—羅浮地區],霞雲里,大溪總站,51061,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51061/map/1591/image,http://ebus.tycg.gov.tw/cms/api/route/51061/stop-address.pdf,
51062,1,5106B,霞雲里  -  大溪[繞駛復興鄉台7線區域],霞雲里,大溪總站,51062,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51062/map/1592/image,http://ebus.tycg.gov.tw/cms/api/route/51062/stop-address.pdf,
5107,1,5107,大溪  -  蝙蝠洞(經三民),大溪總站,蝙蝠洞,5107,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5107/map/1117/image,http://ebus.tycg.gov.tw/cms/api/route/5107/stop-address.pdf,
51071,1,5107A,蝙蝠洞  -  大溪(經三民)[繞駛台7線阿姆坪地區及大溪高中],蝙蝠洞,大溪總站,51071,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51071/map/1118/image,http://ebus.tycg.gov.tw/cms/api/route/51071/stop-address.pdf,
51072,1,5107B,大溪  -  蝙蝠洞[繞駛台7線阿姆坪地區及台7線美華地區],大溪總站,蝙蝠洞,51072,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51072/map/1119/image,http://ebus.tycg.gov.tw/cms/api/route/51072/stop-address.pdf,
51073,1,5107C,大溪  -  蝙蝠洞(經三民)[繞駛台7線阿姆坪地區],大溪總站,蝙蝠洞,51073,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51073/map/1120/image,http://ebus.tycg.gov.tw/cms/api/route/51073/stop-address.pdf,
5109,1,5109,大溪  -  西浪(經羅浮),大溪總站,西浪,5109,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5109/map/1594/image,http://ebus.tycg.gov.tw/cms/api/route/5109/stop-address.pdf,
51091,1,5109A,大溪  -  西浪(經羅浮)[繞駛霞雲里及小烏來],大溪總站,西浪,51091,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51091/map/2123/image,http://ebus.tycg.gov.tw/cms/api/route/51091/stop-address.pdf,
5110,1,5110,大溪  -  坪林,大溪總站,坪林,5110,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5110/map/160/image,http://ebus.tycg.gov.tw/cms/api/route/5110/stop-address.pdf,
51101,1,5110A,大溪  -  坪林[繞駛大溪國中],大溪總站,坪林,51111,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/51101/map/161/image,http://ebus.tycg.gov.tw/cms/api/route/51101/stop-address.pdf,
5112,1,5112,大溪  -  中壢(經八德),大溪總站,中壢車站,5112,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5112/map/1974/image,http://ebus.tycg.gov.tw/cms/api/route/5112/stop-address.pdf,
5118,1,5118,中壢  -  下內定(經萬能科技大學),中壢車站,下內定,5118,RTY,,,RG,route-map/phpRg2p5P.jpg,http://ebus.tycg.gov.tw/cms/api/route/5118/stop-address.pdf,
5301,2,5301,桃園  -  上巴陵  -  林班口(拉拉山),桃園站,拉拉山口,5301,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5301/map/1929/image,http://ebus.tycg.gov.tw/cms/api/route/5301/stop-address.pdf,6
5607,5,5607,湖口  -  楊梅(經二湖),湖口站,楊梅站,5607,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5607/map/1775/image,http://ebus.tycg.gov.tw/cms/api/route/5607/stop-address.pdf,7
5607,6,5607,湖口  -  楊梅(經二湖),湖口站,楊梅站,5607,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5607/map/1775/image,http://ebus.tycg.gov.tw/cms/api/route/5607/stop-address.pdf,7
5616,5,5616,龍潭  -  中壢,龍潭,中壢北站,5616,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5616/map/1776/image,http://ebus.tycg.gov.tw/cms/api/route/5616/stop-address.pdf,7
5616,6,5616,龍潭  -  中壢,龍潭,中壢北站,5616,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5616/map/1776/image,http://ebus.tycg.gov.tw/cms/api/route/5616/stop-address.pdf,7
56161,6,5616A,龍潭  -  中壢(繞駛捷運老街溪站),龍潭,中壢,56161,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56161/map/1455/image,http://ebus.tycg.gov.tw/cms/api/route/56161/stop-address.pdf,7
56162,6,5616B,龍潭  -  中壢(去程 繞駛祥安國小、捷運老街溪站),龍潭,中壢,56162,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56162/map/1826/image,http://ebus.tycg.gov.tw/cms/api/route/56162/stop-address.pdf,7
56163,6,5616C,龍潭 - 中壢 ( 返程 繞駛祥安國小、捷運老街溪站),龍潭,中壢,56163,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56163/map/1977/image,,7
5617,5,5617,關西  -  中壢,關西,中壢,5617,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5617/map/1777/image,http://ebus.tycg.gov.tw/cms/api/route/5617/stop-address.pdf,7
5617,6,5617,關西  -  中壢,關西,中壢,5617,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5617/map/1777/image,http://ebus.tycg.gov.tw/cms/api/route/5617/stop-address.pdf,7
56171,5,5617A,關西  -  中壢[經關西高中],關西,中壢,5617A,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56171/map/1778/image,http://ebus.tycg.gov.tw/cms/api/route/56171/stop-address.pdf,7
56171,6,5617A,關西  -  中壢[經關西高中],關西,中壢,5617A,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56171/map/1778/image,http://ebus.tycg.gov.tw/cms/api/route/56171/stop-address.pdf,7
5623,5,5623,楊梅  -  捷運環北站(經中壢車站),楊梅,捷運環北站,5623,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5623/map/1779/image,http://ebus.tycg.gov.tw/cms/api/route/5623/stop-address.pdf,7
5623,6,5623,楊梅  -  捷運環北站(經中壢車站),楊梅,捷運環北站,5623,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5623/map/1779/image,http://ebus.tycg.gov.tw/cms/api/route/5623/stop-address.pdf,7
56231,5,5623A,楊梅  -  中壢,楊梅,中壢,5623A,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56231/map/1780/image,http://ebus.tycg.gov.tw/cms/api/route/56231/stop-address.pdf,7
56231,6,5623A,楊梅  -  中壢,楊梅,中壢,5623A,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56231/map/1780/image,http://ebus.tycg.gov.tw/cms/api/route/56231/stop-address.pdf,7
56232,5,5623B,楊梅  -  捷運環北站(經中豐路),楊梅,捷運環北站,5623B,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56232/map/1781/image,http://ebus.tycg.gov.tw/cms/api/route/56232/stop-address.pdf,7
56232,6,5623B,楊梅  -  捷運環北站(經中豐路),楊梅,捷運環北站,5623B,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56232/map/1781/image,http://ebus.tycg.gov.tw/cms/api/route/56232/stop-address.pdf,7
5624,5,5624,中壢  -  湖口(經楊梅),中壢,湖口站,5624,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5624/map/1782/image,http://ebus.tycg.gov.tw/cms/api/route/5624/stop-address.pdf,6
5624,6,5624,中壢  -  湖口(經楊梅),中壢,湖口站,5624,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5624/map/1782/image,http://ebus.tycg.gov.tw/cms/api/route/5624/stop-address.pdf,6
5644,5,5644,中壢  -  頂好社區(經山子頂工業區),中壢北站,祥安國小,5644,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5644/map/1783/image,http://ebus.tycg.gov.tw/cms/api/route/5644/stop-address.pdf,6
5644,6,5644,中壢  -  頂好社區(經山子頂工業區),中壢北站,祥安國小,5644,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5644/map/1783/image,http://ebus.tycg.gov.tw/cms/api/route/5644/stop-address.pdf,6
5645,5,5645,中壢  -  黃泥塘,中壢總站,黃泥塘,5645,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5645/map/1784/image,http://ebus.tycg.gov.tw/cms/api/route/5645/stop-address.pdf,7
5645,6,5645,中壢  -  黃泥塘,中壢總站,黃泥塘,5645,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5645/map/1784/image,http://ebus.tycg.gov.tw/cms/api/route/5645/stop-address.pdf,7
5646,5,5646,中壢  -  龍潭(經隘寮頂),中壢北站,龍潭,5646,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5646/map/1801/image,http://ebus.tycg.gov.tw/cms/api/route/5646/stop-address.pdf,7
5646,6,5646,中壢  -  龍潭(經隘寮頂),中壢北站,龍潭,5646,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5646/map/1801/image,http://ebus.tycg.gov.tw/cms/api/route/5646/stop-address.pdf,7
5647,5,5647,龍潭  -  埔心,龍潭,埔心,5647,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5647/map/1786/image,http://ebus.tycg.gov.tw/cms/api/route/5647/stop-address.pdf,7
5647,6,5647,龍潭  -  埔心,龍潭,埔心,5647,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5647/map/1786/image,http://ebus.tycg.gov.tw/cms/api/route/5647/stop-address.pdf,7
5648,5,5648,龍潭  -  楊梅(經縱貫路),龍潭,楊梅站,5648,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5648/map/1787/image,http://ebus.tycg.gov.tw/cms/api/route/5648/stop-address.pdf,6
5648,6,5648,龍潭  -  楊梅(經縱貫路),龍潭,楊梅站,5648,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5648/map/1787/image,http://ebus.tycg.gov.tw/cms/api/route/5648/stop-address.pdf,6
5649,5,5649,龍潭  -  新屋(經楊梅),龍潭,新屋站,5649,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5649/map/1788/image,http://ebus.tycg.gov.tw/cms/api/route/5649/stop-address.pdf,7
